Tweet_Time_EST,Tweet_Content
2021-04-08 11:30:23,https://t.co/pUNiFE2wJT
2021-04-08 11:30:23,https://t.co/IWlDpk8Qlr
2021-04-08 10:16:03,https://t.co/8h0unzmdpR
2021-04-08 10:16:02,https://t.co/TillLDOiLk
2021-04-08 09:00:21,https://t.co/9Xa11ntkDA
2021-04-07 16:00:01,https://t.co/MUeBLpnvog
2021-04-07 14:22:44,https://t.co/5etltWhk9s
2021-04-07 13:22:45,https://t.co/wFmDtp3g99
2021-04-07 12:31:17,https://t.co/KhT15rHHMn
2021-04-07 12:31:16,https://t.co/oRXONIiwlR
2021-04-07 11:30:00,https://t.co/sc4l2zjAh1
2021-04-07 10:31:01,https://t.co/0tylsrqMZE
2021-04-07 10:31:01,https://t.co/CMdngd8nOd
2021-04-07 09:45:08,https://t.co/MTAH21QvKc
2021-04-06 16:00:00,https://t.co/yrlP9rxbqU
2021-04-06 13:14:09,@muselk https://t.co/tYtgDnRoXy
2021-04-06 13:14:08,https://t.co/DPvWOxyRli
2021-04-06 11:35:23,https://t.co/1q3aZUgfM2
2021-04-06 11:35:22,https://t.co/m4kdkJqYD1
2021-04-06 10:09:05,https://t.co/bXg0M2Bxt2
2021-04-05 16:00:00,https://t.co/UNfIct7x9L
2021-04-05 15:30:00,https://t.co/wZZljPGTIc
2021-04-05 15:00:00,https://t.co/4fWCZYaFy7
2021-04-05 14:30:20,https://t.co/JOt0FlmwNg
2021-04-05 14:30:19,https://t.co/fW45WxIvfw
2021-04-05 14:00:01,https://t.co/3vJxQGJcur
2021-04-05 13:30:00,https://t.co/QoPb1AgD0v
2021-04-05 13:00:00,https://t.co/zemeo7VZoK
2021-04-05 12:30:00,https://t.co/5e4cngShFb
2021-04-05 12:00:00,https://t.co/owQB9bWbxp
2021-04-05 11:30:49,https://t.co/FnccYanleF
2021-04-05 10:50:49,https://t.co/PqLIziz5LQ
2021-04-05 10:00:29,https://t.co/YCvlWXXvpP
2021-04-04 18:00:00,https://t.co/tNoqD6YwQR
2021-04-01 21:00:00,https://t.co/7hYweyb1dC
2021-04-01 20:00:01,https://t.co/OjDy8JeW2k
2021-04-01 16:00:00,https://t.co/WqkjhYt8Rv
2021-04-01 15:00:00,https://t.co/qeYAZboy2G
2021-04-01 14:00:00,https://t.co/juo8n5l3Yf
2021-04-01 13:00:02,https://t.co/JYt61obm44
2021-04-01 12:00:00,https://t.co/ZAxo78C109
2021-04-01 11:00:00,https://t.co/m8ZJqgQZ3M
2021-04-01 10:00:03,https://t.co/X7e0kNJ2K8
2021-04-01 09:00:01,https://t.co/NwmfKY08VY
2021-04-01 00:00:00,https://t.co/geKLKDsnRx
2021-03-31 14:01:01,https://t.co/zL0TbD9y10
2021-03-31 11:34:01,https://t.co/bhFDUXtE85
2021-03-31 10:01:56,https://t.co/Ovysy62oip
2021-03-30 18:07:34,https://t.co/JQaGXoEJRV
2021-03-30 15:45:17,https://t.co/ruo3hhkmvl
2021-03-30 15:45:17,https://t.co/7DSGJCfiGI
2021-03-30 12:00:28,https://t.co/9MCQsq3y7J
2021-03-30 10:29:02,https://t.co/QcudzmEdFC
2021-03-29 12:02:16,https://t.co/c9oa1HozMf
2021-03-28 18:00:00,https://t.co/wFUow5ZEiH
2021-03-26 16:00:29,https://t.co/qi2QNOziJL
2021-03-26 14:15:32,https://t.co/TlhvTsgdfQ
2021-03-26 13:15:30,@ACurrentAffair9 https://t.co/6AIXljgRmn
2021-03-26 13:15:29,https://t.co/NwCwdBvg3U
2021-03-26 10:55:25,https://t.co/HoLozZ2g8r
2021-03-26 09:45:19,https://t.co/M5Cev9EVGD
2021-03-25 19:30:37,https://t.co/iVjYGHu9jl
2021-03-25 15:57:13,https://t.co/z91OEBcTWf
2021-03-25 15:04:09,https://t.co/q5Ir3IupeB
2021-03-25 15:04:09,@firstwefeast https://t.co/idKiGtPbPr
2021-03-25 15:04:08,https://t.co/mQ5hYecsg1
2021-03-25 13:11:47,https://t.co/LvU5YypGT7
2021-03-25 12:10:34,https://t.co/zf9jqi5ha9
2021-03-24 17:30:27,https://t.co/n871tIFtTk
2021-03-24 15:27:29,https://t.co/lo5ufjUUGs
2021-03-24 13:41:10,https://t.co/ovX7Vf7M4e
2021-03-24 13:13:43,https://t.co/cqbZqdRqBH
2021-03-24 12:14:19,https://t.co/Z8mDJ5FtMc
2021-03-24 11:24:29,https://t.co/C8PxQaOplI
2021-03-24 10:35:15,https://t.co/eMk3eE0vcc
2021-03-24 10:15:08,@Master0fHyrule https://t.co/Ft7FHrWs8K
2021-03-24 10:15:08,https://t.co/gZ2GwLazg1
2021-03-24 09:50:43,https://t.co/VAO6UfBlu6
2021-03-24 09:30:21,https://t.co/fdl6F4qiNk
2021-03-24 09:12:19,https://t.co/0BuaVugG0g
2021-03-24 08:52:12,RT @TheRoaringKitty: $GME falling on earnings news for like the 9th time in a row https://t.co/0c23Y6wlV8
2021-03-24 08:30:45,https://t.co/5aCjRglJhI
2021-03-23 20:00:24,https://t.co/30plZLYSPx
2021-03-23 19:38:34,https://t.co/DTBkf1amQJ
2021-03-23 19:25:44,https://t.co/KSkNlOCdfd
2021-03-23 19:06:48,https://t.co/x7ka1w8gqb
2021-03-23 18:51:04,https://t.co/GFmbNhVYDM
2021-03-23 18:35:31,https://t.co/1dfRLQbdo1
2021-03-23 18:20:22,https://t.co/7u7vjMYSJH
2021-03-23 18:05:13,https://t.co/HB61ElBKst
2021-03-23 17:50:34,https://t.co/U6TTdGtjyN
2021-03-23 15:30:30,https://t.co/eOyIKA2NnY
2021-03-23 15:30:29,https://t.co/tgfjVOFR6b
2021-03-23 14:01:31,https://t.co/bCvVtjzh7q
2021-03-23 12:00:24,https://t.co/uXsn10iNBv
2021-03-23 10:00:46,@ProsafiaGaming https://t.co/NDHmqOwmpm
2021-03-23 10:00:46,https://t.co/MfghTkr2pN
2021-03-22 20:01:04,https://t.co/ijpXoXRMwi
2021-03-22 15:30:18,https://t.co/wZOtAQtl6m
2021-03-22 13:32:22,https://t.co/eV5sjXdILA
2021-03-22 12:02:39,@SaikyoMog https://t.co/Myc64WmPUF
2021-03-22 12:02:39,https://t.co/l290tVEKmT
2021-03-22 10:00:26,https://t.co/RnlsBsnYfS
2021-03-21 18:00:23,https://t.co/9KCo9eGnCg
2021-03-19 16:00:36,https://t.co/RgCPTN2c8L
2021-03-19 15:00:32,https://t.co/5Je0j1J0A7
2021-03-19 15:00:32,https://t.co/6wBSOFUUKz
2021-03-19 14:00:24,https://t.co/wBjb3dDukC
2021-03-19 12:45:56,https://t.co/pclRHKI9jQ
2021-03-19 12:01:42,@vgdunkey https://t.co/3kI4LHq7Tu
2021-03-19 12:00:51,https://t.co/qeaqf0H2KT
2021-03-19 10:00:54,https://t.co/T1cAdzdeHM
2021-03-18 20:01:57,@tomorrowland @DVBBS @BorgeousMusic @TJR https://t.co/oJNSAGJ8qW
2021-03-18 20:01:57,https://t.co/N8WyoOZ9Fr
2021-03-18 13:00:35,https://t.co/q0tBgs9br5
2021-03-18 10:30:34,https://t.co/dXRebIW4sA
2021-03-17 21:02:00,https://t.co/Xb5XqfwKW7
2021-03-17 16:38:37,https://t.co/9QzX31qTbX
2021-03-17 13:00:43,https://t.co/5UTEzUsMzi
2021-03-17 09:50:23,https://t.co/Vobi64ZniZ
2021-03-17 09:45:56,https://t.co/NFJkbvUFu6
2021-03-16 20:00:43,https://t.co/qQr3zFHZgO
2021-03-16 14:16:52,https://t.co/u9mOrQPHWz
2021-03-16 10:51:23,https://t.co/eiCe05BcLe
2021-03-15 14:46:54,@i6Hitman https://t.co/lw0RxTMXD4
2021-03-15 14:46:54,https://t.co/6UQ8t4pU0b
2021-03-15 10:00:25,https://t.co/moIXVi8M9A
2021-03-14 18:00:34,https://t.co/4PiiUSAq9T
2021-03-12 10:30:23,https://t.co/HY23GjoDEY
2021-03-11 14:20:21,https://t.co/1kGiiQ6YSv
2021-03-11 10:13:44,https://t.co/TSryil46yx
2021-03-10 12:46:45,https://t.co/2xjYcPcwsD
2021-03-10 10:13:17,@Mitsuownes https://t.co/O5rD1sdAoW
2021-03-10 10:13:17,https://t.co/rMBHwkKjZ3
2021-03-09 17:06:18,@Carls493 https://t.co/sxPz2viGss
2021-03-09 10:21:24,https://t.co/lAVYztmTq1
2021-03-08 10:51:41,https://t.co/XzqDvqokRZ
2021-03-05 10:24:50,https://t.co/ucX6RaumsT
2021-03-04 11:16:09,https://t.co/88uA7aNouJ
2021-03-03 10:00:24,https://t.co/lbRZog574F
2021-03-02 12:15:42,https://t.co/iMToSrwc91
2021-03-01 11:51:51,https://t.co/ZR83hUvoTm
2021-02-26 16:08:08,https://t.co/6od3nu5AEN
2021-02-24 17:25:14,https://t.co/QRrHFAPpeP
2021-02-22 11:33:20,https://t.co/DSswSykUWF
2021-02-19 15:40:24,😳 https://t.co/fsbAuAveo8
2021-02-18 21:04:05,https://t.co/5OrTKFVqzR
2021-02-18 11:47:08,https://t.co/gp8S41fAjh
2021-02-17 11:30:21,https://t.co/7mTW0gFfu7
2021-02-10 11:14:22,https://t.co/dLPyf2BHdd
2021-02-03 11:42:41,$GME https://t.co/bR6xr8bBWC
2021-02-02 11:23:50,$GME https://t.co/9eNdDOEZFH
2021-02-01 11:53:11,$GME https://t.co/twONxiebSX
2021-01-29 09:48:56,$GME https://t.co/nsh6ZgCouw
2021-01-28 09:57:09,$GME https://t.co/obynBp6nnr
2021-01-27 10:34:08,$GME https://t.co/dmkz8JnTMD
2021-01-25 10:45:43,$GME https://t.co/Nn6JGwOHdm
2021-01-25 09:43:05,$GME https://t.co/McQoBDYmY1
2021-01-22 16:14:19,"$GME has been a wild ride. I'm gonna step away from streaming for a bit but let's run it back one more time for the 50/60/70 live stream tonight at 7ET!!!

LESSSSSSSSSSSSSSSSSSSGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/kw2C4ziJ94"
2021-01-22 12:43:41,$GME 😼
2021-01-21 15:50:03,$GME https://t.co/qKFhXJa7kX
2021-01-21 11:58:34,$GME https://t.co/bqEmEYp1xP
2021-01-21 11:49:39,$GME https://t.co/vmxv23WVFn
2021-01-20 11:34:04,$GME https://t.co/FBWWxLbwZu
2021-01-19 13:27:24,$GME 40 LIVE STREAM TONIGHT AT 7ET 🚀🚀🚀 https://t.co/qhfwenhvXX
2021-01-13 11:14:25,$GME 30 PARTY STREAM TONIGHT AT 7 ET LESSSSSSSSSSSSSSSSSSGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/YEaLiNXQCJ
2021-01-13 09:43:58,$GME https://t.co/JQ5kRA20ka
2021-01-11 10:51:14,"yo magic 8ball are we $GME streamin tonight at 7pm ET?

LESSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO https://t.co/dMKBbCnACu"
2020-12-31 21:30:10,$GME https://t.co/7tRsNjvIQ9
2020-12-25 10:01:29,$GME https://t.co/B2szD4lIzY
2020-12-24 22:00:08,$GME https://t.co/b0eDWnoeRB
2020-12-24 21:00:19,$GME https://t.co/Q4kOwxBbs4
2020-12-24 20:03:38,$GME https://t.co/2kTmZo4JmR
2020-12-24 19:14:38,$GME https://t.co/3rybUsrTKJ
2020-12-24 17:54:50,$GME https://t.co/NlmMWskK7y
2020-12-24 16:39:27,$GME https://t.co/6VOP6aTmqo
2020-12-24 15:34:11,$GME https://t.co/iroflf8AvF
2020-12-24 14:28:07,$GME https://t.co/D4zOt9gLaS
2020-12-24 13:17:42,$GME https://t.co/OD5LvStHaJ
2020-12-24 12:06:27,$GME https://t.co/cwvK5oQdCK
2020-12-24 00:26:06,"$GME live stream is up, just like $GME! Celebrated the stock's first close above 20 since over 3yrs ago when there were 50% more shares outstanding! Cheers everyone, and happy holidays! https://t.co/moJUk4WlWf via @YouTube"
2020-12-24 00:15:10,@RodAlzmann roddddddd lesssssssgoooooooo  https://t.co/6zVaFy8zGP
2020-12-23 16:45:21,"$GME live stream comin up at 7ET... our first time streaming with the stock above 20, now a 5-bagger since the summer! Congrats and cheers to the longs! PARTYYYYYYYYY TIMEEEEEEEEE LESSSSSSSSGOOOOOOO  https://t.co/moJUk4WlWf via @YouTube"
2020-12-23 10:51:59,$GME https://t.co/yELdzSknYk
2020-12-23 10:37:50,$GME my wife rn https://t.co/PomRH4ShkM https://t.co/GnLbw2sgrp
2020-12-23 10:22:48,$GME 22 https://t.co/sO2sKxg06s
2020-12-23 10:14:08,$GME https://t.co/KVrdS7RB2j
2020-12-23 10:12:12,$GME https://t.co/F8td5lL0Ks
2020-12-23 10:09:01,$GME breaking to 3-year highs with nearly 40% fewer shares outstanding. Barely overbought on the weekly https://t.co/e1KVwRldEU
2020-12-23 10:06:02,$GME https://t.co/5DWkh2uxyq
2020-12-23 09:58:56,$GME @BigBusRoth https://t.co/3ltkCaFNDP
2020-12-23 09:27:56,$GME https://t.co/8pnpzqYix1
2020-12-22 21:08:46,$GME https://t.co/HW4AAWFC5E
2020-12-22 18:34:35,IF $GME CLOSES ABOVE 20 TOMORROW WE'RE LIVE STREAMIN GOOD LUCK TRYNA STOP ME WIFE
2020-12-22 14:33:23,$GME 20 https://t.co/z7zER88NuM
2020-12-22 14:29:36,$GME rn https://t.co/VsMghLKDAf
2020-12-22 14:26:58,$GME CRACKS 20 LESSSSSSSSSSSSGOOOOOOOOOOO
2020-12-22 14:22:02,$GME what a difference a week makes https://t.co/WmDWI77Q2h
2020-12-22 14:12:37,$GME longs rn tryna get the stock price to 20 https://t.co/vR5gaxNc04
2020-12-22 13:59:15,$GME Is Ryan Cohen the World's Most Interesting Man?! https://t.co/38ntEcFwB4
2020-12-22 13:35:09,$GME https://t.co/TbLXtGUlgQ
2020-12-22 13:17:21,$GME lessssssssssgooooooooooooo https://t.co/fA9oIiriKk
2020-12-22 13:03:25,$GME https://t.co/6Xy5NaYr2u
2020-12-22 10:57:54,$GME https://t.co/cDwphd4uyG
2020-12-22 10:44:18,$GME https://t.co/0NN9ppaJX9
2020-12-22 09:54:58,"$GME back above 17, post-Q3 earnings, the final shit quarter of the prior cycle, and post-Cohen's increased stake 🚀 https://t.co/gZKXbh1l0H"
2020-12-22 09:39:39,$GME https://t.co/ejLT4Lk7Ef
2020-12-22 00:51:54,"$GME holiday live stream up! @ryancohen's stake is now OVER 9,000!!! His buys in 14-16 range may establish a new floor, &amp; dramatically ⬆️ probability of signif upside. #LongMint  Remember Air Bud's motto: takes a chimp to be a champ! #ChimpsAndCodebreaking https://t.co/42qYirq0Td"
2020-12-21 18:51:23,$GME holiday stream comin up in 10min at 7ET lesssssssgooooooooo https://t.co/42qYirq0Td via @YouTube
2020-12-21 16:19:33,What a welcomed sight on OpenInsider after years of tracking $GME https://t.co/lSBVEBZtZH
2020-12-21 15:40:58,$GME shorts now that Cohen is buying more https://t.co/YSSsEE9HPI
2020-12-21 15:02:20,$GME https://t.co/oGZAKctq3z
2020-12-21 12:36:07,$GME Good Guy Ryan Cohen https://t.co/L9jMwhvN63
2020-12-21 12:34:33,Updated summary of Ryan Cohen's latest $GME 13D filing: https://t.co/2sPPjNi2cf
2020-12-21 11:58:02,"Ryan Cohen's total dollar exposure to $GME (i.e., his aggregate cost basis) increased 95% from $39m to $76m. 

The number of $GME shares he owns increased 38% from 6.5m to 9.0m. 

I used 30% to emphasize how much his control of the company changed."
2020-12-21 11:48:46,$GME https://t.co/j94htjuScl
2020-12-21 11:46:03,Summary of Ryan Cohen's latest $GME 13D filing https://t.co/ToM84XikqT
2020-12-21 09:26:59,What might constitute an amicable resolution between $GME and Ryan Cohen? https://t.co/owb9WGlBVl
2020-12-21 09:17:07,$GME FYI new attorney on RC's latest 13D https://t.co/gCfzv7fXR8
2020-12-21 09:09:41,$GME this morning https://t.co/YZPj7a7NoR
2020-12-21 08:57:16,"Q3 earnings STRENGTHENED the bull thesis for Ryan Cohen. Dude is officially a buyer of $GME above 16, which could potentially serve as a new floor, and begs the question: how high is his fair value of the stock?! He's up ~4x on some of those August buys... and he's still buying! https://t.co/xnajPjVV7F"
2020-12-21 08:47:40,$GME https://t.co/A4Fn7hEQ0i https://t.co/33qW7bQRMb
2020-12-20 15:17:20,@RodAlzmann 1000% agree... make that another hill we would die on together!
2020-12-20 15:04:46,$GME https://t.co/EJ4PHxD2f3
